default,age,gender,income,balance,own,miss,educ
0,51,2,54904,0,1,0,4
0,62,2,37094,460,1,2,1
0,28,2,14287,0,0,0,2
0,34,1,101031,0,0,1,3
0,62,2,191204,0,1,0,2
0,44,2,56227,167,1,0,4
1,75,1,70106,545,1,0,2
0,45,2,22514,0,0,0,1
0,33,1,25419,0,0,0,2
0,58,2,91593,300,1,0,5
0,35,1,95930,0,0,0,5
0,56,1,27082,0,1,0,1
0,27,1,10000,502,0,0,1
0,67,1,77087,155,1,0,4
0,40,1,86583,540,0,0,4
0,63,2,63623,0,1,0,2
0,56,2,35215,5,1,0,2
0,35,1,29647,0,0,0,2
0,41,2,41579,339,0,0,4
0,37,2,16762,0,0,1,1
0,38,1,40492,0,0,0,3
0,67,1,58310,3,1,0,1
0,51,2,33208,593,1,0,3
0,63,1,315248,622,1,0,3
0,65,1,86860,2237,1,2,1
0,35,2,20417,351,0,0,2
0,69,2,143678,0,1,0,3
0,52,2,78242,318,0,1,2
0,53,1,88963,0,1,0,3
0,41,2,35337,268,0,0,2
0,26,2,24571,453,0,0,3
0,37,2,30067,2220,1,0,3
0,71,2,82113,474,1,0,5
0,41,2,14240,5,0,0,1
1,46,2,54677,4082,0,1,3
0,36,1,30243,0,0,0,2
0,32,1,317226,0,0,0,2
0,60,1,86695,1841,1,1,1
0,36,2,13141,246,1,0,1
0,47,2,39103,96,1,0,2
0,57,1,122251,654,1,0,5
0,46,2,60146,0,0,0,4
1,58,1,78449,2536,1,1,3
0,29,2,10000,293,0,0,1
0,43,1,88791,0,0,0,3
0,42,2,25346,176,0,0,1
0,29,2,41272,172,0,0,3
0,40,1,99255,0,0,1,2
0,41,2,32515,0,0,0,3
0,49,2,43466,0,1,0,2
0,64,1,79807,0,1,0,3
0,39,2,14898,2360,0,1,1
0,32,2,29841,0,0,0,3
0,28,2,268735,0,0,0,5
0,71,1,55416,191,1,0,2
0,24,1,106501,26,0,0,4
0,42,2,61730,204,0,1,3
0,30,2,39564,143,0,0,3
0,75,2,57404,1139,1,0,3
0,29,1,69754,0,0,0,4
0,42,1,59920,509,0,1,4
0,40,2,46492,884,0,1,3
0,69,1,109073,380,1,0,4
0,53,2,45420,2761,0,1,2
0,63,1,53868,3397,1,1,2
0,61,1,101401,0,1,0,3
0,56,1,88877,585,1,0,3
0,50,1,63967,0,0,0,3
0,73,2,60747,0,1,0,2
0,61,2,38408,0,1,0,2
0,57,2,62820,0,1,0,4
0,67,2,39243,0,1,1,2
0,60,1,123184,0,1,0,2
0,25,1,10000,0,0,0,1
0,30,1,31801,859,0,0,3
0,36,2,89392,0,0,1,4
0,24,2,11675,594,0,1,2
0,58,2,41611,0,1,0,3
0,43,2,33634,381,0,0,2
0,53,2,135146,0,1,1,2
0,45,1,22889,2349,0,1,1
0,56,2,135872,938,0,1,4
0,28,1,33204,30,0,0,3
0,25,2,10000,0,0,0,1
0,26,2,19267,3353,0,1,3
0,37,2,37711,570,1,0,4
0,23,1,44875,0,0,0,4
0,31,2,19205,379,0,0,2
0,72,1,74081,414,1,0,3
0,28,2,10000,0,0,1,1
0,60,1,113039,772,1,0,4
0,26,2,10000,0,0,0,1
0,61,2,118201,0,1,0,4
0,55,1,27086,0,1,0,1
0,43,2,86341,0,0,0,4
0,24,1,40022,2675,0,1,4
0,30,1,24321,1363,0,0,2
0,46,2,53267,736,0,0,4
0,22,2,10000,1500,0,1,1
0,37,2,51652,637,0,1,2
0,39,2,27794,0,0,0,2
0,49,1,31814,0,1,1,1
0,49,2,143541,66,1,2,4
0,52,2,77041,1927,0,0,4
0,74,1,57654,573,1,0,1
0,47,1,100410,238,1,0,3
0,74,1,81414,378,1,0,1
0,57,2,80879,2313,1,1,5
0,25,2,41881,0,0,0,4
0,50,1,48074,87,1,0,2
0,42,1,89048,741,0,0,5
0,33,1,61272,1532,0,1,3
0,41,1,83836,1842,0,0,3
0,73,1,120046,0,1,0,4
0,39,2,22995,1001,0,0,2
0,30,1,58411,0,0,0,3
0,71,1,189469,2139,1,0,4
0,22,1,21343,0,0,0,3
1,22,2,10000,1500,0,0,1
0,21,1,10000,0,0,0,1
0,54,1,80885,0,1,1,3
0,27,1,39931,90,0,0,4
0,55,1,49492,202,1,0,3
0,42,1,36953,0,0,0,2
0,74,1,154172,271,1,0,5
0,55,2,49745,1945,1,0,1
0,64,2,132901,1303,1,0,4
1,60,2,27529,2114,1,1,1
0,32,1,55355,276,0,1,3
0,66,1,52662,117,1,0,3
0,56,1,56852,105,1,2,2
0,50,1,133644,0,1,0,5
0,66,1,38945,0,1,0,1
0,57,1,84983,0,1,0,2
0,61,2,33144,0,1,0,2
0,49,1,121034,0,1,2,5
0,61,2,69201,38,1,1,3
0,28,2,17852,3,0,0,2
0,57,1,85415,0,1,0,1
0,31,2,74335,0,0,0,4
0,28,2,66568,0,0,0,4
0,24,1,10000,462,0,0,1
0,34,1,62880,712,0,0,4
0,63,2,33631,1243,1,0,1
0,43,2,37421,441,0,0,2
0,73,2,62490,0,1,0,3
0,63,1,40192,146,1,0,1
0,41,2,249949,1800,1,0,4
0,37,1,26563,0,0,0,2
0,73,1,115561,558,1,0,4
0,73,2,138837,0,1,1,4
0,21,2,13592,0,0,0,2
0,62,1,60272,486,1,1,2
0,50,2,36007,336,1,0,3
0,65,1,337257,511,1,0,2
0,25,1,20601,0,0,0,2
0,47,1,86004,0,0,0,2
0,29,1,46627,73,0,1,3
0,51,1,84857,1128,0,1,2
0,65,1,108148,0,1,0,2
0,59,2,86112,58,1,0,4
1,65,2,46213,2630,1,1,2
0,36,1,14519,0,0,0,1
0,32,1,31272,0,0,0,2
0,23,1,13030,0,0,0,2
0,74,1,49305,409,1,0,2
0,39,1,56706,0,1,0,3
0,32,2,73577,302,0,0,4
0,58,1,53816,0,0,0,3
0,65,2,39956,1058,1,0,2
0,25,1,10000,486,0,0,1
0,51,2,71584,2882,1,1,5
0,53,2,52660,200,1,0,3
0,21,2,25922,0,0,0,3
0,44,1,87306,0,1,0,2
0,44,1,60268,0,1,0,3
1,46,1,48856,0,1,1,3
0,45,2,34817,0,0,0,2
0,38,1,52218,344,1,0,3
0,62,1,103588,170,1,0,4
0,58,1,74679,0,1,0,3
0,53,1,97750,0,1,0,3
0,39,2,28678,0,0,0,2
0,72,2,89025,0,1,0,4
0,67,1,57932,605,1,0,2
0,70,1,63996,384,1,1,1
0,45,2,75828,243,0,0,3
0,41,1,52052,372,0,0,2
0,67,1,57218,948,1,0,2
0,24,2,43737,260,0,0,5
0,64,2,29904,345,1,0,1
0,27,1,38115,464,0,1,4
0,42,1,64579,0,1,0,2
0,49,2,42698,680,0,1,1
0,34,2,23709,619,0,1,2
0,62,1,50144,166,1,0,2
0,22,1,22192,2038,0,1,3
0,27,1,22195,514,0,0,2
0,27,1,34513,575,0,1,3
0,64,2,42281,0,1,0,2
0,59,1,47868,0,1,0,3
0,31,1,57505,0,0,1,3
0,53,2,45709,689,1,1,2
1,33,1,23426,1219,0,0,2
0,29,2,16727,1191,0,0,2
0,46,2,46263,302,0,0,2
0,63,1,44946,0,1,0,2
0,60,2,118964,3438,1,1,2
0,55,2,32876,265,1,0,2
0,40,1,35498,0,1,0,3
0,36,2,15603,507,0,0,1
0,39,1,185218,805,0,1,4
0,70,2,96196,798,1,0,2
0,46,2,69458,386,0,0,4
0,73,1,95282,9,1,1,3
0,60,2,43764,554,1,0,2
0,42,2,32094,0,0,0,2
0,28,1,24368,0,0,0,2
0,21,1,19423,0,0,1,2
0,48,2,93755,0,0,1,3
0,67,2,50474,0,1,0,1
0,57,2,55893,1043,1,0,3
0,31,1,62116,0,0,1,3
0,49,2,35768,0,0,0,1
0,35,1,37259,218,0,0,2
0,55,2,41611,174,1,1,3
0,59,1,51242,1227,1,0,3
0,25,2,22521,2260,0,1,3
0,32,1,39443,0,0,0,3
0,30,2,18464,0,0,0,2
0,26,2,10000,0,0,0,1
0,28,2,40297,0,0,0,4
0,38,2,45080,781,0,1,4
0,43,1,164554,0,1,0,5
0,34,1,50732,686,0,0,4
0,24,1,14591,131,0,2,2
0,32,1,173358,111,1,1,4
0,37,1,297932,1257,1,0,4
0,34,2,142510,0,0,0,4
0,33,1,32102,616,0,0,2
1,34,1,64224,5489,0,2,3
0,69,2,58865,344,1,0,4
0,31,2,52579,332,0,0,3
0,75,1,91649,369,1,0,5
0,33,1,38302,2645,0,1,2
1,74,1,75479,1197,1,0,3
0,60,2,94518,339,1,0,3
0,61,2,30647,2287,1,0,1
0,33,2,41175,2446,0,1,3
0,60,2,83048,0,1,0,2
0,38,1,30597,78,1,1,2
0,62,1,63564,397,1,0,3
1,45,1,33581,1487,0,1,2
0,67,2,29642,0,1,0,1
0,29,2,23108,791,0,0,2
0,51,1,55115,226,0,1,3
0,51,2,72110,450,1,0,1
0,55,2,78455,597,1,0,2
0,64,2,51863,399,1,0,2
0,75,2,80260,6790,1,2,5
0,25,1,17601,532,0,0,2
0,29,1,19741,229,0,0,1
0,75,1,72262,576,1,0,1
0,50,2,39683,2462,1,1,3
0,36,1,43961,23,0,1,3
0,67,1,56078,23,1,0,3
0,64,2,150502,0,1,0,3
0,59,2,63794,1137,1,0,4
0,32,1,36645,0,1,0,3
0,33,1,13984,187,0,0,1
0,26,1,22958,834,0,0,2
0,69,2,141415,0,1,0,3
0,46,2,36905,1397,0,0,3
1,57,2,34738,655,1,2,1
0,34,1,42411,338,0,0,3
0,72,1,42455,697,1,0,1
0,62,1,134738,1082,1,1,2
0,52,1,78206,780,0,0,2
0,68,2,42057,300,1,0,1
0,47,2,29068,288,1,0,2
0,56,2,56562,0,1,0,4
0,61,1,95547,935,1,0,4
0,45,1,145457,1775,0,1,4
0,57,1,101565,0,1,0,5
0,56,2,44478,1448,1,0,2
0,33,2,16478,0,0,0,2
0,65,2,45228,345,1,0,3
0,61,1,70035,0,1,0,1
0,41,2,48679,26,0,0,4
0,75,2,149439,0,1,0,5
0,42,1,51698,2708,0,1,3
0,48,1,50810,0,1,0,2
0,66,1,81932,281,1,0,3
0,40,1,60366,17,1,0,4
0,44,1,30720,79,1,0,2
0,47,1,42154,0,0,0,2
0,34,2,29764,621,0,0,3
0,49,1,51152,0,0,0,2
0,26,2,19797,0,0,0,2
0,53,1,123622,1744,1,0,5
0,40,1,36480,0,1,0,3
0,39,2,54649,0,0,0,5
0,31,2,38123,1816,0,1,4
0,70,2,31143,144,1,0,1
0,29,2,24093,0,0,0,3
0,66,2,60039,499,1,0,4
0,47,1,78633,0,0,0,4
0,68,2,49015,1559,1,0,3
0,23,1,51925,0,0,1,5
0,51,1,26836,751,1,1,1
0,30,2,52286,2261,0,1,4
0,64,2,61731,1649,1,0,4
0,59,2,118183,144,1,0,2
0,55,2,39487,0,1,0,2
0,31,1,62057,3392,0,1,4
0,54,1,57722,0,1,0,3
0,30,2,110698,0,0,0,4
1,51,2,35506,2632,1,2,2
0,25,1,10000,0,0,0,1
0,63,2,53424,192,1,0,1
0,75,1,98439,67,1,0,1
0,26,1,121320,0,0,0,4
0,32,2,16547,0,0,0,2
0,71,2,77109,395,1,0,3
0,52,2,123993,0,1,0,4
0,35,2,29214,0,0,0,3
0,72,1,45083,0,1,0,1
0,62,1,61879,7727,1,3,3
0,75,1,291317,626,1,0,4
0,30,2,37744,217,0,0,2
0,22,2,13693,1112,0,1,2
0,62,2,193301,39,1,0,2
0,45,1,44999,407,0,0,3
0,21,2,22185,0,0,0,2
0,52,2,47853,2083,0,0,2
0,47,1,45459,397,1,1,2
0,46,1,32001,0,0,0,2
0,53,2,157107,310,1,0,4
0,70,1,55874,831,1,1,2
0,30,2,73261,349,0,0,3
0,47,1,35698,0,1,0,2
0,68,1,91089,78,1,0,3
0,21,2,10000,453,0,2,1
0,41,1,69039,515,1,0,3
0,60,1,41074,828,0,0,1
0,71,2,47972,0,1,0,2
1,54,2,109653,518,0,0,4
0,36,2,22237,415,0,0,2
0,50,2,87045,0,1,0,2
0,48,2,21320,0,1,0,1
1,46,1,68538,1314,1,2,3
0,58,1,45745,1813,1,0,2
0,32,1,48754,0,0,0,4
1,62,1,42269,5722,1,3,1
1,70,2,94933,9433,1,4,5
0,30,1,44243,159,0,0,4
0,68,1,34405,337,1,0,1
1,26,2,38603,7220,0,3,3
0,41,2,43462,0,0,0,3
0,52,2,66627,1205,1,0,4
0,30,1,35545,0,1,0,3
0,69,1,239658,1960,1,0,5
0,75,1,59260,5435,1,2,3
0,26,2,21299,475,0,0,3
0,35,2,258183,443,0,0,5
0,27,1,85409,2029,0,1,5
0,34,1,43924,1234,0,1,4
0,50,1,173750,207,1,0,5
0,28,1,23788,523,0,0,2
0,39,2,50901,3361,0,1,4
0,71,1,70236,0,1,0,2
0,23,1,35121,0,0,0,2
0,73,2,47690,0,1,0,1
0,54,1,80660,370,1,0,2
0,48,1,33140,117,1,0,2
0,39,1,57013,0,0,1,4
0,44,1,46540,339,0,2,2
0,40,1,27446,3359,0,1,2
0,33,2,23847,62,0,0,3
0,21,1,10000,1500,0,1,1
0,34,1,34714,359,0,0,3
0,52,1,47816,2750,1,1,1
0,32,1,67160,0,0,0,4
0,43,1,28655,1806,1,0,2
0,64,2,129048,0,1,0,5
0,71,1,47690,0,1,0,2
0,60,2,51639,0,1,0,2
0,45,2,85367,1713,0,0,4
0,60,1,67827,0,1,0,3
0,62,1,259797,48,1,0,2
0,61,1,68486,2573,1,1,3
0,75,1,108219,1809,1,0,3
0,35,1,18504,2250,1,3,1
0,51,1,51400,83,1,1,3
0,26,1,27849,782,0,0,3
0,33,1,15954,1505,0,0,1
0,64,1,103863,408,1,0,2
0,37,2,37198,0,0,0,2
0,57,2,84090,107,1,0,4
0,32,2,20497,2791,0,1,2
0,52,2,151883,0,0,0,4
1,63,2,62301,590,1,0,4
0,38,1,29925,2216,1,1,2
0,37,2,16415,1960,0,0,1
0,56,1,69875,1437,1,1,3
0,55,2,108010,0,1,0,2
0,69,1,50329,1775,1,1,2
0,22,2,12279,752,0,0,2
0,44,2,40701,0,1,0,2
0,43,2,47345,267,0,0,3
0,31,2,36909,150,0,0,3
1,56,2,37925,2411,1,1,2
0,62,1,31563,0,1,0,1
1,62,1,58582,691,1,1,2
0,75,1,63892,0,1,0,2
0,43,2,172284,229,0,0,2
0,46,2,91897,1249,0,0,1
0,64,1,106097,0,1,0,4
0,52,1,164382,0,1,1,4
0,38,1,55903,2364,0,1,4
0,24,1,15844,2668,0,3,2
0,50,2,36709,616,1,0,3
1,51,2,82060,4076,1,1,3
0,31,2,59008,0,0,1,3
0,23,2,10929,0,0,0,2
0,63,1,42436,1105,1,0,1
0,21,1,23399,20,0,1,3
0,65,2,46667,0,1,0,2
0,38,2,25278,403,0,0,2
0,59,2,45591,634,1,1,2
0,56,2,41127,0,1,0,2
0,52,1,25657,74,0,0,1
0,33,1,25552,0,0,1,2
0,38,2,32580,298,0,0,3
0,26,1,49139,0,0,0,3
0,64,2,41790,110,1,0,2
0,67,1,60372,145,1,0,3
0,61,2,35580,1093,1,1,2
0,28,2,14855,108,0,0,2
0,67,1,110961,1546,1,2,4
0,61,2,62082,0,0,0,3
0,70,2,78966,0,1,0,3
0,45,2,25762,0,1,0,1
0,34,1,48096,1895,1,1,4
0,45,2,87578,3204,1,2,4
0,38,1,38366,0,1,0,3
0,55,1,98470,0,1,0,4
0,25,2,21618,1427,0,1,3
0,22,1,23514,591,0,0,3
0,74,2,60108,0,1,0,2
0,22,2,11459,0,0,0,2
0,68,2,73134,662,1,2,2
0,61,1,179687,0,1,0,5
0,42,1,108516,592,1,0,3
0,45,1,46374,461,0,1,3
0,33,1,65648,164,0,0,5
0,64,2,91404,50,1,0,5
0,22,1,50163,1442,0,1,4
0,42,1,79750,119,1,0,4
0,46,2,38075,2338,1,0,2
0,69,1,43063,0,1,0,1
0,61,1,64107,0,1,0,2
0,41,1,202320,842,1,0,4
0,74,2,83086,0,1,0,4
0,35,1,33989,0,0,0,2
0,32,1,88266,105,0,1,5
0,41,2,46180,0,0,0,1
0,56,2,62535,0,1,0,4
0,63,1,107308,0,1,0,3
0,61,1,60606,0,1,0,1
0,21,1,12027,0,0,0,2
0,73,2,153282,182,1,0,2
0,29,1,18876,0,0,1,2
0,34,2,37252,0,0,0,2
0,66,2,98240,3985,1,1,4
0,29,1,41296,0,0,0,4
0,25,1,16364,2701,0,1,2
0,31,2,17755,0,0,0,2
0,29,1,11454,375,0,0,1
0,29,2,27570,402,0,0,3
0,34,1,189091,583,0,0,5
0,74,2,119185,0,1,0,4
0,61,2,46685,0,1,0,2
0,59,2,35528,4,1,0,2
0,54,1,39475,0,1,0,2
0,64,1,108412,0,1,0,2
0,44,2,49827,2732,1,1,2
0,50,2,75585,0,0,0,5
0,73,1,125001,103,1,0,3
0,74,1,59225,261,1,0,3
0,32,2,10000,1500,0,0,1
0,25,2,24662,266,0,1,3
0,52,1,37014,0,0,0,2
0,68,2,42720,0,1,0,2
0,61,1,165813,93,1,1,4
0,22,1,28128,1258,0,0,3
0,55,2,33252,0,1,0,1
0,38,1,58017,673,0,0,3
0,71,2,54005,454,1,0,2
0,61,2,63146,0,1,0,2
0,30,2,21270,1143,0,1,2
0,45,1,147688,0,0,1,4
0,43,2,20149,655,0,0,1
1,56,1,51387,2093,1,2,2
0,27,2,77961,319,0,1,2
0,39,2,54217,239,0,0,3
0,46,1,56489,0,1,0,3
0,56,2,42042,0,1,0,3
0,63,2,72307,0,1,0,2
0,35,2,28659,0,0,0,2
0,37,2,27532,1025,0,0,3
0,35,2,30211,1262,0,0,3
0,65,1,70060,0,1,0,4
0,37,1,99130,0,0,0,2
0,61,1,244074,0,1,0,3
0,62,2,85837,0,1,0,4
0,45,1,58702,1884,1,1,3
0,28,2,22312,1574,0,0,2
0,64,2,79941,0,1,0,2
0,34,1,16774,0,0,0,1
0,39,2,38155,1301,0,0,2
0,50,2,28069,0,1,0,2
0,65,1,84645,1111,1,1,3
0,66,1,72134,0,1,0,4
0,60,2,159138,0,1,1,4
0,32,2,16581,0,0,0,2
0,46,2,92653,111,1,0,3
0,67,1,87138,0,1,0,2
0,41,1,30824,257,0,0,2
0,50,1,50870,0,1,0,3
0,23,1,28766,174,0,0,3
0,61,2,39987,0,1,0,1
0,57,2,100518,0,1,0,4
0,29,2,52291,601,0,0,5
0,48,2,27709,466,1,1,1
0,60,2,23513,0,1,0,1
0,57,1,118001,1208,1,0,2
0,60,2,89579,118,1,0,3
0,54,1,39022,18,1,0,2
1,61,1,58111,736,1,1,3
0,68,2,72040,0,1,0,4
0,68,1,57406,0,1,0,3
0,68,2,64644,0,1,0,2
0,48,1,59219,0,0,0,2
0,45,2,46890,385,0,0,1
0,56,1,45202,0,1,0,2
0,24,1,25190,0,0,0,2
0,62,1,87582,0,1,0,3
0,27,1,42520,363,0,0,4
0,25,2,10000,459,0,0,1
0,43,1,51403,1548,0,1,2
0,70,1,68014,57,1,0,3
0,69,2,74494,1120,1,0,4
0,69,1,99160,90,1,0,2
0,33,1,32258,0,0,0,2
0,22,2,10000,1500,0,0,1
0,72,1,76269,313,1,0,3
0,40,2,36296,849,0,0,2
0,65,2,39561,0,0,1,1
0,54,1,38383,1755,1,1,1
0,27,1,25302,3648,0,2,2
0,31,1,25609,531,0,0,2
0,73,1,51843,0,1,0,2
0,43,2,67796,0,1,0,4
0,70,1,42951,19,1,0,1
0,30,2,17313,0,0,0,1
0,50,1,106569,52,0,0,4
0,44,2,63214,557,0,0,2
0,70,1,87987,366,1,1,3
0,60,2,33496,6199,1,2,2
0,37,1,28768,0,0,0,2
0,31,1,60532,0,0,0,3
0,23,1,20919,0,0,0,2
0,51,1,41623,296,1,0,2
0,50,2,38222,424,0,0,3
0,66,2,69407,1303,1,0,4
0,67,1,84951,0,1,1,3
0,32,1,24006,446,0,0,2
0,50,2,43929,841,0,0,2
0,24,2,34663,923,0,0,4
0,25,1,33260,601,0,0,2
0,41,2,54452,537,1,0,4
0,64,1,102336,0,1,0,4
0,26,2,19078,218,0,0,2
0,55,2,92755,0,0,0,4
0,52,2,168843,1428,1,0,4
0,68,2,45115,0,1,0,2
0,28,2,23775,516,0,0,2
0,45,2,25223,0,1,0,1
0,33,2,25992,2820,0,1,3
0,44,1,62357,0,1,0,2
0,34,2,20741,103,0,0,2
0,28,2,15272,2554,0,1,2
0,32,1,77562,2831,0,1,4
0,64,1,51935,0,1,0,2
0,47,1,23624,88,0,0,1
0,72,1,111831,0,1,0,5
0,45,2,57030,0,1,0,2
0,43,1,79729,0,1,0,4
0,28,1,27454,56,0,0,2
0,46,2,52160,237,0,0,2
0,67,2,134403,214,1,0,3
0,59,2,89904,0,1,0,4
0,39,2,36438,0,1,0,2
0,28,2,10605,1132,0,1,1
0,34,1,95648,14,1,1,3
0,71,1,64847,4695,1,2,3
0,48,1,33367,0,1,0,2
0,59,1,60892,69,0,0,2
0,41,1,67423,1035,0,0,4
0,40,1,29663,907,1,1,2
0,59,1,82529,919,1,0,4
0,43,2,27644,0,0,0,2
0,26,1,17191,2042,0,3,2
0,55,2,63856,170,1,0,4
0,34,1,57620,139,0,0,4
1,51,1,47623,489,1,1,3
0,73,1,54681,0,1,0,2
1,46,1,65891,695,1,0,3
0,21,1,45625,0,0,0,3
0,58,1,62131,271,1,0,2
0,74,2,44990,0,1,0,3
0,61,2,35248,967,1,0,2
0,27,1,28147,480,0,0,3
1,74,2,91107,1887,1,1,5
0,44,2,17014,1031,0,0,1
0,29,1,10000,0,0,0,1
0,55,1,95844,0,1,1,4
0,55,2,42439,1416,0,1,2
1,68,2,75652,0,1,1,2
0,29,2,64450,379,0,0,5
0,41,1,73657,599,0,0,2
0,74,1,51061,841,1,0,2
0,25,2,33285,3602,0,2,3
0,22,1,42284,6824,0,4,5
0,64,1,115451,883,1,0,2
0,40,2,43280,1315,0,0,3
0,67,2,35974,0,1,1,2
0,35,2,39202,963,0,1,4
0,63,2,67665,1427,0,0,4
0,21,1,10000,930,0,0,1
0,62,2,36175,509,1,1,2
0,72,1,46441,0,1,0,1
0,54,1,95817,0,1,0,4
0,47,2,24404,0,1,0,1
1,64,2,30874,1974,1,0,1
0,21,1,10000,1095,0,0,1
0,36,2,61594,1395,0,1,3
0,75,2,53233,72,1,0,3
0,24,1,28079,0,0,0,3
0,24,1,10000,217,0,0,1
0,40,1,68613,592,0,0,1
0,46,1,61893,1349,0,1,3
0,68,1,74182,109,1,0,3
0,27,1,10000,1500,0,1,1
0,29,1,60514,3480,0,1,4
0,34,1,22375,0,1,1,1
0,74,2,59136,110,1,0,2
0,71,2,47235,1030,1,0,2
0,51,1,57759,1103,0,0,2
0,73,2,84256,1320,1,0,4
0,62,1,92776,1550,1,0,3
0,51,2,68593,639,0,0,4
0,70,1,61707,0,1,0,3
0,60,1,151681,28,1,0,4
0,61,1,37343,594,1,0,1
0,35,2,40347,141,1,0,3
0,26,2,17541,344,0,0,2
0,49,1,123691,0,0,0,5
0,28,2,23063,901,0,1,2
0,60,2,150981,4800,1,1,4
0,37,2,43584,0,0,0,3
0,55,1,93734,536,1,0,3
0,27,2,21385,335,0,0,2
0,29,2,35372,1946,0,1,3
0,48,1,53283,1,1,0,3
0,37,2,75866,311,1,0,3
0,61,1,85060,0,1,1,3
0,33,2,15196,2539,1,1,2
0,66,2,64359,0,1,0,3
0,64,1,78469,0,1,0,4
0,44,2,14989,45,1,0,1
0,47,1,89468,1518,1,1,3
0,52,2,30997,184,1,0,1
1,68,2,97074,1185,1,0,3
0,42,2,35374,678,1,0,2
0,73,2,41251,2294,1,1,2
0,32,1,22608,81,1,0,2
0,28,1,24638,731,0,0,2
0,51,2,72412,0,1,0,5
0,55,1,61941,1086,1,0,3
0,25,1,10000,0,0,1,1
0,48,1,40382,468,0,0,1
0,42,2,24215,56,1,0,2
0,48,2,33918,580,0,0,2
0,59,1,53926,242,1,0,2
0,22,2,13713,624,0,1,2
0,47,2,70846,0,0,0,4
0,52,1,102835,581,1,0,3
0,49,2,55331,0,1,0,2
0,45,2,50368,198,0,0,2
0,64,2,54590,481,1,0,2
0,33,2,74043,0,0,0,4
0,62,1,59711,1025,1,1,3
0,39,2,49248,661,1,1,2
0,53,1,25816,179,1,0,1
0,50,1,121164,0,1,0,5
0,29,1,28012,0,0,0,3
0,71,2,37612,2431,1,1,1
0,62,1,89742,527,1,0,4
0,75,1,48139,147,1,0,2
0,72,1,86568,0,1,0,2
0,27,1,11528,998,0,0,1
0,58,1,263135,2984,1,1,5
0,31,2,43298,2042,0,1,4
0,56,1,319081,677,1,0,2
0,33,2,53460,1073,0,1,3
1,23,2,13239,1484,0,0,2
0,69,1,121865,0,1,0,5
0,39,1,42668,340,0,0,2
0,27,1,30435,485,0,0,2
0,40,2,33550,0,1,0,3
1,40,1,58105,2143,0,1,3
0,53,1,57852,0,1,0,3
0,60,1,104578,823,1,0,3
0,71,1,45891,374,1,0,1
0,40,1,70811,0,0,0,5
0,55,1,46619,0,0,0,2
0,52,2,52750,727,1,0,1
0,73,1,322111,1515,1,0,5
0,26,2,17041,122,0,0,2
0,39,2,30232,977,0,0,3
0,70,1,232258,392,1,0,3
0,67,2,81548,2794,1,1,3
0,28,1,43850,0,0,0,4
0,63,1,78187,1368,1,1,3
0,34,1,47858,0,1,0,4
0,62,2,59864,0,1,0,4
0,38,2,40817,0,0,0,3
0,73,1,110485,1590,1,0,5
0,53,1,62701,0,1,0,2
0,59,1,54826,2456,1,2,1
1,72,2,98072,8480,1,3,5
0,34,2,17890,1054,0,0,2
0,66,1,106985,350,1,1,3
0,23,1,52492,3345,0,1,4
0,36,1,32393,0,1,0,2
0,44,2,47408,0,1,0,4
0,42,1,61612,662,0,0,3
0,29,2,44079,0,0,0,4
0,26,2,18494,2090,0,0,2
0,27,1,22873,1285,0,0,2
1,30,2,40465,7592,0,3,4
0,30,2,10000,342,0,0,1
0,53,1,70860,2402,0,1,1
0,75,2,44738,282,1,0,2
0,51,1,84139,102,1,0,5
0,64,1,85056,68,1,0,2
0,73,2,126971,1264,1,0,4
0,38,1,70729,0,0,3,3
0,54,1,56144,0,1,0,2
0,38,2,60020,766,0,0,5
0,22,1,69338,1973,0,1,4
0,47,1,67476,0,1,0,3
0,35,1,42125,0,0,0,3
0,58,2,72564,191,1,1,3
0,27,1,10000,142,0,0,1
0,29,2,45946,709,0,0,4
0,55,2,39473,1306,1,0,3
1,56,1,108368,9296,1,4,2
0,38,1,36134,562,1,0,2
0,40,2,42365,312,0,0,3
0,69,1,119471,874,1,0,5
0,53,2,54469,101,1,0,4
0,71,2,52675,18,1,0,2
0,38,2,22097,0,0,0,2
0,27,2,27122,2515,0,1,3
0,23,1,14086,2317,0,1,2
0,55,2,224871,0,1,0,5
0,35,1,50698,1239,0,0,1
0,21,1,33090,316,0,1,3
0,35,2,10190,121,0,0,1
1,50,2,37767,1460,1,2,2
0,37,1,46210,195,0,0,4
0,59,2,45476,6817,1,2,2
0,23,2,40632,19,0,0,4
0,21,2,32609,0,0,0,2
0,65,2,58099,137,1,0,3
0,41,1,22645,952,0,0,1
0,23,2,20851,24,0,0,3
0,28,2,17676,0,0,0,2
0,23,1,23130,0,0,0,2
0,68,1,72966,146,1,0,3
0,53,2,56677,989,1,1,3
0,51,1,101171,0,1,0,4
1,59,1,53973,0,1,4,3
0,46,2,61023,6,1,0,4
0,67,2,36883,0,1,0,2
0,27,1,32659,168,0,0,2
0,75,1,134455,299,1,0,5
0,61,1,84452,866,1,0,3
0,47,2,46741,2134,1,1,2
0,51,2,114354,0,1,0,5
0,31,2,18435,0,0,0,2
0,57,1,55045,261,1,0,2
0,36,1,22391,3978,0,1,2
0,22,2,11478,575,0,0,2
0,53,1,66114,269,1,0,2
0,40,1,49343,0,0,0,4
0,50,1,73188,367,1,0,2
0,32,2,23563,0,0,0,2
